hierarchy;SIDC;fullpath;name;nameFR;icon-png;icon-svg
1.X.3.1.3.1.9.2;S*G*USAPC-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|PUBLIC AFFAIRS|PUBLIC AFFAIRS CORPS;PUBLIC AFFAIRS CORPS;CORPS DES AFFAIRES PUBLIQUES;1.X.3.1.3.1.9.2.png;1.X.3.1.3.1.9.2.svg
1.X.3.1.3.1.9.3;S*G*USAPB-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|PUBLIC AFFAIRS|PUBLIC AFFAIRS BROADCAST;PUBLIC AFFAIRS BROADCAST;DIFFUSION D'AFFAIRES PUBLIQUES;1.X.3.1.3.1.9.3.png;1.X.3.1.3.1.9.3.svg
1.X.3.1.3.1.9.3.1;S*G*USAPBT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|PUBLIC AFFAIRS|PUBLIC AFFAIRS BROADCAST|PUBLIC AFFAIRS BROADCAST THEATER;PUBLIC AFFAIRS BROADCAST THEATER;THÉÂTRE DIFFUSION D'AFFAIRES PUBLIQUES;1.X.3.1.3.1.9.3.1.png;1.X.3.1.3.1.9.3.1.svg
1.X.3.1.3.1.9.3.2;S*G*USAPBC;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|PUBLIC AFFAIRS|PUBLIC AFFAIRS BROADCAST|PUBLIC AFFAIRS BROADCAST CORPS;PUBLIC AFFAIRS BROADCAST CORPS;CORPS DE DIFFUSION DES AFFAIRES PUBLIQUES;1.X.3.1.3.1.9.3.2.png;1.X.3.1.3.1.9.3.2.svg
1.X.3.1.3.1.9.4;S*G*USAPM-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|PUBLIC AFFAIRS|PUBLIC AFFAIRS JOINT INFORMATION BUREAU (JIB);PUBLIC AFFAIRS JOINT INFORMATION BUREAU (JIB);BUREAU COMMUN D'INFORMATION DES AFFAIRES PUBLIQUES (JIB);1.X.3.1.3.1.9.4.png;1.X.3.1.3.1.9.4.svg
1.X.3.1.3.1.9.4.1;S*G*USAPMT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|PUBLIC AFFAIRS|PUBLIC AFFAIRS JOINT INFORMATION BUREAU (JIB)|PUBLIC AFFAIRS JIB THEATER;PUBLIC AFFAIRS JIB THEATER;THÉÂTRE JIB AFFAIRES PUBLIQUES;1.X.3.1.3.1.9.4.1.png;1.X.3.1.3.1.9.4.1.svg
1.X.3.1.3.1.9.4.2;S*G*USAPMC;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|PUBLIC AFFAIRS|PUBLIC AFFAIRS JOINT INFORMATION BUREAU (JIB)|PUBLIC AFFAIRS JIB CORPS;PUBLIC AFFAIRS JIB CORPS;CORPS DE JIB D'AFFAIRES PUBLIQUES;1.X.3.1.3.1.9.4.2.png;1.X.3.1.3.1.9.4.2.svg
1.X.3.1.3.1.10;S*G*USAX--;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|REPLACEMENT HOLDING UNIT (RHU);REPLACEMENT HOLDING UNIT (RHU);UNITÉ DE RETENUE DE REMPLACEMENT (RHU);1.X.3.1.3.1.10.png;1.X.3.1.3.1.10.svg
1.X.3.1.3.1.10.1;S*G*USAXT-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|REPLACEMENT HOLDING UNIT (RHU)|RHU THEATER;RHU THEATER;THÉÂTRE RHU;1.X.3.1.3.1.10.1.png;1.X.3.1.3.1.10.1.svg
1.X.3.1.3.1.10.2;S*G*USAXC-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|REPLACEMENT HOLDING UNIT (RHU)|RHU CORPS;RHU CORPS;CORPS DU RHU;1.X.3.1.3.1.10.2.png;1.X.3.1.3.1.10.2.svg
1.X.3.1.3.1.11;S*G*USAL--;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|LABOR;LABOR;TRAVAIL;1.X.3.1.3.1.11.png;1.X.3.1.3.1.11.svg
1.X.3.1.3.1.11.1;S*G*USALT-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|LABOR|LABOR THEATER;LABOR THEATER;THÉÂTRE DU TRAVAIL;1.X.3.1.3.1.11.1.png;1.X.3.1.3.1.11.1.svg
1.X.3.1.3.1.11.2;S*G*USALC-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|LABOR|LABOR CORPS;LABOR CORPS;CORPS DU TRAVAIL;1.X.3.1.3.1.11.2.png;1.X.3.1.3.1.11.2.svg
1.X.3.1.3.1.12;S*G*USAW--;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|MORALE, WELFARE, RECREATION (MWR);MORALE, WELFARE, RECREATION (MWR);MORAL, BIEN-ÊTRE, LOISIRS (MWR);1.X.3.1.3.1.12.png;1.X.3.1.3.1.12.svg
1.X.3.1.3.1.12.1;S*G*USAWT-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|MORALE, WELFARE, RECREATION (MWR)|MWR THEATER;MWR THEATER;THÉÂTRE MWR;1.X.3.1.3.1.12.1.png;1.X.3.1.3.1.12.1.svg
1.X.3.1.3.1.12.2;S*G*USAWC-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|MORALE, WELFARE, RECREATION (MWR)|MWR CORPS;MWR CORPS;CORPS MWR;1.X.3.1.3.1.12.2.png;1.X.3.1.3.1.12.2.svg
1.X.3.1.3.1.13;S*G*USAQ--;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|QUARTERMASTER (SUPPLY);QUARTERMASTER (SUPPLY);QUARTIER-MAÎTRE (APPROVISIONNEMENT);1.X.3.1.3.1.13.png;1.X.3.1.3.1.13.svg
1.X.3.1.3.1.13.1;S*G*USAQT-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|QUARTERMASTER (SUPPLY)|QUARTERMASTER (SUPPLY) THEATER;QUARTERMASTER (SUPPLY) THEATER;THÉÂTRE QUARTIERMASTER (APPROVISIONNEMENT);1.X.3.1.3.1.13.1.png;1.X.3.1.3.1.13.1.svg
1.X.3.1.3.1.13.2;S*G*USAQC-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|ADMINISTRATIVE (ADMIN)|QUARTERMASTER (SUPPLY)|QUARTERMASTER (SUPPLY) CORPS;QUARTERMASTER (SUPPLY) CORPS;CORPS DE QUARTIER-MAÎTRE (APPROVISIONNEMENT);1.X.3.1.3.1.13.2.png;1.X.3.1.3.1.13.2.svg
1.X.3.1.3.2;S*G*USM---;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|MEDICAL;MEDICAL;MÉDICAL;1.X.3.1.3.2.png;1.X.3.1.3.2.svg
1.X.3.1.3.2.1;S*G*USMT--;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|MEDICAL|MEDICAL THEATER;MEDICAL THEATER;THÉÂTRE MÉDICAL;1.X.3.1.3.2.1.png;1.X.3.1.3.2.1.svg
1.X.3.1.3.2.2;S*G*USMC--;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|MEDICAL|MEDICAL CORPS;MEDICAL CORPS;CORPS MÉDICAL;1.X.3.1.3.2.2.png;1.X.3.1.3.2.2.svg
1.X.3.1.3.2.3;S*G*USMM--;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|MEDICAL|MEDICAL TREATMENT FACILITY;MEDICAL TREATMENT FACILITY;INSTALLATION DE TRAITEMENT MÉDICAL;1.X.3.1.3.2.3.png;1.X.3.1.3.2.3.svg
1.X.3.1.3.2.3.1;S*G*USMMT-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|MEDICAL|MEDICAL TREATMENT FACILITY|MEDICAL TREATMENT FACILITY THEATER;MEDICAL TREATMENT FACILITY THEATER;THÉÂTRE D'INSTALLATION DE TRAITEMENT MÉDICAL;1.X.3.1.3.2.3.1.png;1.X.3.1.3.2.3.1.svg
1.X.3.1.3.2.3.2;S*G*USMMC-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|MEDICAL|MEDICAL TREATMENT FACILITY|MEDICAL TREATMENT FACILITY CORPS;MEDICAL TREATMENT FACILITY CORPS;CORPS DES ETABLISSEMENTS DE TRAITEMENT MÉDICAL;1.X.3.1.3.2.3.2.png;1.X.3.1.3.2.3.2.svg
1.X.3.1.3.2.4;S*G*USMV--;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|MEDICAL|MEDICAL VETERINARY;MEDICAL VETERINARY;MÉDICAL VÉTÉRINAIRE;1.X.3.1.3.2.4.png;1.X.3.1.3.2.4.svg
1.X.3.1.3.2.4.1;S*G*USMVT-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|MEDICAL|MEDICAL VETERINARY|MEDICAL VETERINARY THEATER;MEDICAL VETERINARY THEATER;THÉÂTRE MÉDICAL VÉTÉRINAIRE;1.X.3.1.3.2.4.1.png;1.X.3.1.3.2.4.1.svg
1.X.3.1.3.2.4.2;S*G*USMVC-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|MEDICAL|MEDICAL VETERINARY|MEDICAL VETERINARY CORPS;MEDICAL VETERINARY CORPS;CORPS MÉDICAL VÉTÉRINAIRE;1.X.3.1.3.2.4.2.png;1.X.3.1.3.2.4.2.svg
1.X.3.1.3.2.5;S*G*USMD--;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|MEDICAL|MEDICAL DENTAL;MEDICAL DENTAL;MÉDICAL DENTAIRE;1.X.3.1.3.2.5.png;1.X.3.1.3.2.5.svg
1.X.3.1.3.2.5.1;S*G*USMDT-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|MEDICAL|MEDICAL DENTAL|MEDICAL DENTAL THEATER;MEDICAL DENTAL THEATER;THÉÂTRE MÉDICAL DENTAIRE;1.X.3.1.3.2.5.1.png;1.X.3.1.3.2.5.1.svg
1.X.3.1.3.2.5.2;S*G*USMDC-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|MEDICAL|MEDICAL DENTAL|MEDICAL DENTAL CORPS;MEDICAL DENTAL CORPS;CORPS MÉDICAL DENTAIRE;1.X.3.1.3.2.5.2.png;1.X.3.1.3.2.5.2.svg
1.X.3.1.3.2.6;S*G*USMP--;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|MEDICAL|MEDICAL PSYCHOLOGICAL;MEDICAL PSYCHOLOGICAL;MÉDICAL PSYCHOLOGIQUE;1.X.3.1.3.2.6.png;1.X.3.1.3.2.6.svg
1.X.3.1.3.2.6.1;S*G*USMPT-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|MEDICAL|MEDICAL PSYCHOLOGICAL|MEDICAL PSYCHOLOGICAL THEATER;MEDICAL PSYCHOLOGICAL THEATER;THÉÂTRE MÉDICAL PSYCHOLOGIQUE;1.X.3.1.3.2.6.1.png;1.X.3.1.3.2.6.1.svg
1.X.3.1.3.2.6.2;S*G*USMPC-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|MEDICAL|MEDICAL PSYCHOLOGICAL|MEDICAL PSYCHOLOGICAL CORPS;MEDICAL PSYCHOLOGICAL CORPS;CORPS MÉDICAL PSYCHOLOGIQUE;1.X.3.1.3.2.6.2.png;1.X.3.1.3.2.6.2.svg
1.X.3.1.3.3;S*G*USS---;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY;SUPPLY;FOURNIR;1.X.3.1.3.3.png;1.X.3.1.3.3.svg
1.X.3.1.3.3.1;S*G*USST--;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY THEATER;SUPPLY THEATER;THÉÂTRE D'APPROVISIONNEMENT;1.X.3.1.3.3.1.png;1.X.3.1.3.3.1.svg
1.X.3.1.3.3.2;S*G*USSC--;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CORPS;SUPPLY CORPS;CORPS D'APPROVISIONNEMENT;1.X.3.1.3.3.2.png;1.X.3.1.3.3.2.svg
1.X.3.1.3.3.3;S*G*USS1--;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS I;SUPPLY CLASS I;FOURNITURE CLASSE I;1.X.3.1.3.3.3.png;1.X.3.1.3.3.3.svg
1.X.3.1.3.3.3.1;S*G*USS1T-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS I|SUPPLY CLASS I THEATER;SUPPLY CLASS I THEATER;FOURNITURE DE THÉÂTRE DE CLASSE I;1.X.3.1.3.3.3.1.png;1.X.3.1.3.3.3.1.svg
1.X.3.1.3.3.3.2;S*G*USS1C-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS I|SUPPLY CLASS I CORPS;SUPPLY CLASS I CORPS;CORPS D'APPROVISIONNEMENT DE CLASSE I;1.X.3.1.3.3.3.2.png;1.X.3.1.3.3.3.2.svg
1.X.3.1.3.3.4;S*G*USS2--;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS II;SUPPLY CLASS II;FOURNITURE CLASSE II;1.X.3.1.3.3.4.png;1.X.3.1.3.3.4.svg
1.X.3.1.3.3.4.1;S*G*USS2T-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS II|SUPPLY CLASS II THEATER;SUPPLY CLASS II THEATER;THÉÂTRE DE CLASSE II;1.X.3.1.3.3.4.1.png;1.X.3.1.3.3.4.1.svg
1.X.3.1.3.3.4.2;S*G*USS2C-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS II|SUPPLY CLASS II CORPS;SUPPLY CLASS II CORPS;CORPS D'APPROVISIONNEMENT DE CLASSE II;1.X.3.1.3.3.4.2.png;1.X.3.1.3.3.4.2.svg
1.X.3.1.3.3.5;S*G*USS3--;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS III;SUPPLY CLASS III;ALIMENTATION CLASSE III;1.X.3.1.3.3.5.png;1.X.3.1.3.3.5.svg
1.X.3.1.3.3.5.1;S*G*USS3T-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS III|SUPPLY CLASS III THEATER;SUPPLY CLASS III THEATER;THÉÂTRE DE CLASSE III;1.X.3.1.3.3.5.1.png;1.X.3.1.3.3.5.1.svg
1.X.3.1.3.3.5.2;S*G*USS3C-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS III|SUPPLY CLASS III CORPS;SUPPLY CLASS III CORPS;CORPS D'APPROVISIONNEMENT DE CLASSE III;1.X.3.1.3.3.5.2.png;1.X.3.1.3.3.5.2.svg
1.X.3.1.3.3.5.3;S*G*USS3A-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS III|SUPPLY CLASS III AVIATION;SUPPLY CLASS III AVIATION;AVIATION DE CLASSE III D'APPROVISIONNEMENT;1.X.3.1.3.3.5.3.png;1.X.3.1.3.3.5.3.svg
1.X.3.1.3.3.5.3.1;S*G*USS3AT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS III|SUPPLY CLASS III AVIATION|SUPPLY CLASS III AVIATION THEATER;SUPPLY CLASS III AVIATION THEATER;THÉÂTRE D'AVIATION DE CLASSE III D'APPROVISIONNEMENT;1.X.3.1.3.3.5.3.1.png;1.X.3.1.3.3.5.3.1.svg
1.X.3.1.3.3.5.3.2;S*G*USS3AC;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS III|SUPPLY CLASS III AVIATION|SUPPLY CLASS III AVIATION CORPS;SUPPLY CLASS III AVIATION CORPS;CORPS D'AVIATION DE CLASSE III D'APPROVISIONNEMENT;1.X.3.1.3.3.5.3.2.png;1.X.3.1.3.3.5.3.2.svg
1.X.3.1.3.3.6;S*G*USS4--;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS IV;SUPPLY CLASS IV;ALIMENTATION CLASSE IV;1.X.3.1.3.3.6.png;1.X.3.1.3.3.6.svg
1.X.3.1.3.3.6.1;S*G*USS4T-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS IV|SUPPLY CLASS IV THEATER;SUPPLY CLASS IV THEATER;FOURNITURE DE THÉÂTRE DE CLASSE IV;1.X.3.1.3.3.6.1.png;1.X.3.1.3.3.6.1.svg
1.X.3.1.3.3.6.2;S*G*USS4C-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS IV|SUPPLY CLASS IV CORPS;SUPPLY CLASS IV CORPS;CORPS D'APPROVISIONNEMENT DE CLASSE IV;1.X.3.1.3.3.6.2.png;1.X.3.1.3.3.6.2.svg
1.X.3.1.3.3.7;S*G*USS5--;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS V;SUPPLY CLASS V;CLASSE DE FOURNITURE V;1.X.3.1.3.3.7.png;1.X.3.1.3.3.7.svg
1.X.3.1.3.3.7.1;S*G*USS5T-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS V|SUPPLY CLASS V THEATER;SUPPLY CLASS V THEATER;FOURNITURE DE THÉÂTRE DE CLASSE V;1.X.3.1.3.3.7.1.png;1.X.3.1.3.3.7.1.svg
1.X.3.1.3.3.7.2;S*G*USS5C-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS V|SUPPLY CLASS V CORPS;SUPPLY CLASS V CORPS;CORPS D'APPROVISIONNEMENT DE CLASSE V;1.X.3.1.3.3.7.2.png;1.X.3.1.3.3.7.2.svg
1.X.3.1.3.3.8;S*G*USS6--;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS VI;SUPPLY CLASS VI;ALIMENTATION CLASSE VI;1.X.3.1.3.3.8.png;1.X.3.1.3.3.8.svg
1.X.3.1.3.3.8.1;S*G*USS6T-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS VI|SUPPLY CLASS VI THEATER;SUPPLY CLASS VI THEATER;FOURNITURE DE THÉÂTRE DE CLASSE VI;1.X.3.1.3.3.8.1.png;1.X.3.1.3.3.8.1.svg
1.X.3.1.3.3.8.2;S*G*USS6C-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS VI|SUPPLY CLASS VI CORPS;SUPPLY CLASS VI CORPS;CORPS D'APPROVISIONNEMENT DE CLASSE VI;1.X.3.1.3.3.8.2.png;1.X.3.1.3.3.8.2.svg
1.X.3.1.3.3.9;S*G*USS7--;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS VII;SUPPLY CLASS VII;CLASSE DE FOURNITURE VII;1.X.3.1.3.3.9.png;1.X.3.1.3.3.9.svg
1.X.3.1.3.3.9.1;S*G*USS7T-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS VII|SUPPLY CLASS VII THEATER;SUPPLY CLASS VII THEATER;THÉÂTRE DE CLASSE VII;1.X.3.1.3.3.9.1.png;1.X.3.1.3.3.9.1.svg
1.X.3.1.3.3.9.2;S*G*USS7C-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS VII|SUPPLY CLASS VII CORPS;SUPPLY CLASS VII CORPS;CORPS D'APPROVISIONNEMENT DE CLASSE VII;1.X.3.1.3.3.9.2.png;1.X.3.1.3.3.9.2.svg
1.X.3.1.3.3.10;S*G*USS8--;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS VIII;SUPPLY CLASS VIII;ALIMENTATION CLASSE VIII;1.X.3.1.3.3.10.png;1.X.3.1.3.3.10.svg
1.X.3.1.3.3.10.1;S*G*USS8T-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS VIII|SUPPLY CLASS VIII THEATER;SUPPLY CLASS VIII THEATER;THÉÂTRE DE CLASSE VIII D'APPROVISIONNEMENT;1.X.3.1.3.3.10.1.png;1.X.3.1.3.3.10.1.svg
1.X.3.1.3.3.10.2;S*G*USS8C-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS VIII|SUPPLY CLASS VIII CORPS;SUPPLY CLASS VIII CORPS;CORPS D'APPROVISIONNEMENT DE CLASSE VIII;1.X.3.1.3.3.10.2.png;1.X.3.1.3.3.10.2.svg
1.X.3.1.3.3.11;S*G*USS9--;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS IX;SUPPLY CLASS IX;ALIMENTATION CLASSE IX;1.X.3.1.3.3.11.png;1.X.3.1.3.3.11.svg
1.X.3.1.3.3.11.1;S*G*USS9T-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS IX|SUPPLY CLASS IX THEATER;SUPPLY CLASS IX THEATER;FOURNITURE DE THÉÂTRE DE CLASSE IX;1.X.3.1.3.3.11.1.png;1.X.3.1.3.3.11.1.svg
1.X.3.1.3.3.11.2;S*G*USS9C-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS IX|SUPPLY CLASS IX CORPS;SUPPLY CLASS IX CORPS;CORPS D'APPROVISIONNEMENT DE CLASSE IX;1.X.3.1.3.3.11.2.png;1.X.3.1.3.3.11.2.svg
1.X.3.1.3.3.12;S*G*USSX--;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS X;SUPPLY CLASS X;CLASSE DE FOURNITURE X;1.X.3.1.3.3.12.png;1.X.3.1.3.3.12.svg
1.X.3.1.3.3.12.1;S*G*USSXT-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS X|SUPPLY CLASS X THEATER;SUPPLY CLASS X THEATER;THÉÂTRE DE CLASSE X D'APPROVISIONNEMENT;1.X.3.1.3.3.12.1.png;1.X.3.1.3.3.12.1.svg
1.X.3.1.3.3.12.2;S*G*USSXC-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY CLASS X|SUPPLY CLASS X CORPS;SUPPLY CLASS X CORPS;CORPS D'APPROVISIONNEMENT DE CLASSE X;1.X.3.1.3.3.12.2.png;1.X.3.1.3.3.12.2.svg
1.X.3.1.3.3.13;S*G*USSL--;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY LAUNDRY/BATH;SUPPLY LAUNDRY/BATH;FOURNITURE BUANDERIE/BAIN;1.X.3.1.3.3.13.png;1.X.3.1.3.3.13.svg
1.X.3.1.3.3.13.1;S*G*USSLT-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY LAUNDRY/BATH|SUPPLY LAUNDRY/BATH THEATER;SUPPLY LAUNDRY/BATH THEATER;FOURNITURE BUANDERIE/BAIN THÉÂTRE;1.X.3.1.3.3.13.1.png;1.X.3.1.3.3.13.1.svg
1.X.3.1.3.3.13.2;S*G*USSLC-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY LAUNDRY/BATH|SUPPLY LAUNDRY/BATH CORPS;SUPPLY LAUNDRY/BATH CORPS;FOURNITURE CORPS DE BUANDERIE/BAIN;1.X.3.1.3.3.13.2.png;1.X.3.1.3.3.13.2.svg
1.X.3.1.3.3.14;S*G*USSW--;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY WATER;SUPPLY WATER;ALIMENTATION EN EAU;1.X.3.1.3.3.14.png;1.X.3.1.3.3.14.svg
1.X.3.1.3.3.14.1;S*G*USSWT-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY WATER|SUPPLY WATER THEATER;SUPPLY WATER THEATER;THÉÂTRE D'EAU D'APPROVISIONNEMENT;1.X.3.1.3.3.14.1.png;1.X.3.1.3.3.14.1.svg
1.X.3.1.3.3.14.2;S*G*USSWC-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY WATER|SUPPLY WATER CORPS;SUPPLY WATER CORPS;CORPS D'APPROVISIONNEMENT EN EAU;1.X.3.1.3.3.14.2.png;1.X.3.1.3.3.14.2.svg
1.X.3.1.3.3.14.3;S*G*USSWP-;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY WATER|SUPPLY WATER PURIFICATION;SUPPLY WATER PURIFICATION;PURIFICATION DE L'EAU D'APPROVISIONNEMENT;1.X.3.1.3.3.14.3.png;1.X.3.1.3.3.14.3.svg
1.X.3.1.3.3.14.3.1;S*G*USSWPT;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY WATER|SUPPLY WATER PURIFICATION|SUPPLY WATER PURIFICATION THEATER;SUPPLY WATER PURIFICATION THEATER;THÉÂTRE DE PURIFICATION D’EAU D’APPROVISIONNEMENT;1.X.3.1.3.3.14.3.1.png;1.X.3.1.3.3.14.3.1.svg
1.X.3.1.3.3.14.3.2;S*G*USSWPC;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|SUPPLY|SUPPLY WATER|SUPPLY WATER PURIFICATION|SUPPLY WATER PURIFICATION CORPS;SUPPLY WATER PURIFICATION CORPS;CORPS D'ÉPURATION D'EAU D'APPROVISIONNEMENT;1.X.3.1.3.3.14.3.2.png;1.X.3.1.3.3.14.3.2.svg
1.X.3.1.3.4;S*G*UST---;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|TRANSPORTATION;TRANSPORTATION;TRANSPORT;1.X.3.1.3.4.png;1.X.3.1.3.4.svg
1.X.3.1.3.4.1;S*G*USTT--;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|TRANSPORTATION|TRANSPORTATION THEATER;TRANSPORTATION THEATER;THÉÂTRE DES TRANSPORTS;1.X.3.1.3.4.1.png;1.X.3.1.3.4.1.svg
1.X.3.1.3.4.2;S*G*USTC--;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|TRANSPORTATION|TRANSPORTATION CORPS;TRANSPORTATION CORPS;CORPS DE TRANSPORT;1.X.3.1.3.4.2.png;1.X.3.1.3.4.2.svg
1.X.3.1.3.4.3;S*G*USTM--;GROUND TRACK|UNIT|COMBAT SERVICE SUPPORT|TRANSPORTATION|MOVEMENT CONTROL CENTER (MCC);MOVEMENT CONTROL CENTER (MCC);CENTRE DE CONTRÔLE DES MOUVEMENTS (MCC);1.X.3.1.3.4.3.png;1.X.3.1.3.4.3.svg
